rate,review_text,object_address,cleaned_text,sentiment,pos_info_predicted,neg_info_predicted,neutre_info_predicted,unknown_info_predicted,pos_access_predicted,neg_access_predicted,neutre_access_predicted,unknown_access_predicted,pos_relation_predicted,neg_relation_predicted,neutre_relation_predicted,unknown_relation_predicted,pos_reactivite_predicted,neg_reactivite_predicted,neutre_reactivite_predicted,unknown_reactivite_predicted,pos_simplicite_predicted,neg_simplicite_predicted,neutre_simplicite_predicted,unknown_simplicite_predicted,address
5,"Très bonne accueil, personnel super gentil !!","28 Rue Guillaume de la Tremblaye, 27300 Bernay",bon accueil personnel gentil,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"28 Rue Guillaume de la Tremblaye, 27300 Bernay"
3,Toutes mes interrogations ont été répondues avec professionnalisme mais quid des réunions d informations ou autre de Capemploi ?????,"28 Rue Guillaume de la Tremblaye, 27300 Bernay",interrogation professionnalisme réunion information capemploi,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"28 Rue Guillaume de la Tremblaye, 27300 Bernay"
1,Nouveau code vraiment idiot je ne peux plus me connecter,"28 Rue Guillaume de la Tremblaye, 27300 Bernay",code vraiment idiot,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"28 Rue Guillaume de la Tremblaye, 27300 Bernay"
5,Personnel très agréable,"28 Rue Guillaume de la Tremblaye, 27300 Bernay",personnel agréable,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"28 Rue Guillaume de la Tremblaye, 27300 Bernay"
1,"Le comportement du responsable à l'accueil est presque comique. Un tel manque de crédibilité et de professionnalisme dois être compliqué à gérer au quotidien de l'agence. Une formation sur la gestion des conflits ainsi que sur les bonnes manières à l'accueil (formation qui devrait déjà être acquise pour un reponsable d'accueil) ne serait pas de trop pour lui.. En tout cas, merci aux policiers qui eux on fais preuve de bcp d'humour bien qu'ils se soient déplacé pour rien et qu'ils avaient mieux a faire. Je met une étoile en espérant que par la suite cet homme soit plus aimable, sans jugement et agréable face aux personnes. Qu'à cela serve de moral et ne se reproduise plus. Avec des personnes plus impulsif ou caractériel que moi cela aura pu être plus grave.","9 Bis Bd Auguste Allonneau, 49000 Angers",comportement responsable accueil presque comique manqu crédibilité professionnalisme quotidien agence formation gestion conflit bon manière accueil formation reponsable accueil trop luire cas policier preuve bcp humour bien rien mieux étoile suite homme aimable jugement agréable face celer moral impulsif celer grave,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"9 Bis Bd Auguste Allonneau, 49000 Angers"
5,"On m'as coupe mes allocations suite a une erreur d'attestation de la part de mon ancien employeur , une fois a nouveau récupérer la bonne attestation , la conseillère m'as remis mon droit et la somme correspondant en 48h , et m'as contactée d'elle même !  J'ai toujours été ravis de l'accompagnement et de la rapidité de vos service quoiqu'en dise les gens !  Je ne peut que vous féliciter et vous remercier ,","9 Bis Bd Auguste Allonneau, 49000 Angers",allocation suite erreur attestation part ancien employeur fois bon attestation conseiller droit somme 48h accompagnement rapidité service dise,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"9 Bis Bd Auguste Allonneau, 49000 Angers"
1,La cata.un service public déshumanisé certainement par manque de moyens mais pas que...,"9 Bis Bd Auguste Allonneau, 49000 Angers",cata.un service public certainement manque moyen ...,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"9 Bis Bd Auguste Allonneau, 49000 Angers"
1,Une incompétence inégalé à se jour du à un zèle excessif d un responsable. On a beau fournir tous les papiers demandés mais ça ne suffit jamais. Ils creaient plus de précarités qu'autre chose. Obligé de stopper les contrats pdt 1 mois pour pouvoir remonter financièrement car ils bloquent vos allocations pour tout et n'importe quoi et vous demande des papiers mais vous disent que c est pas bon qd ils ont en mains ( c est tous les mois comme ça) . Déplorable !!!!,"9 Bis Bd Auguste Allonneau, 49000 Angers",incompétence inégalé jour zèl excessif responsable papier demander jamais précarité chose obligé contrat mois financièrement allocation papier bon main mois déplorable,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,"9 Bis Bd Auguste Allonneau, 49000 Angers"
1,Pas de personnel pas de suivis des personnes au rsa aucunes réponses,"9 Bis Bd Auguste Allonneau, 49000 Angers",personnel rsa aucun réponse,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"9 Bis Bd Auguste Allonneau, 49000 Angers"
1,Personnelle désagréable... Les conseiller ne font rien.....,"9 Bis Bd Auguste Allonneau, 49000 Angers",personnel désagréable ... conseiller rien .....,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"9 Bis Bd Auguste Allonneau, 49000 Angers"
3,Je voudrais sa se trouve ou pôle emploi angers Europe,"9 Bis Bd Auguste Allonneau, 49000 Angers",pôle anger europe,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"9 Bis Bd Auguste Allonneau, 49000 Angers"
4,très aimable et bien accueillie,"9 Bis Bd Auguste Allonneau, 49000 Angers",aimable bien,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"9 Bis Bd Auguste Allonneau, 49000 Angers"
4,Tres accueillant et aimable,"9 Bis Bd Auguste Allonneau, 49000 Angers",tre aimable,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"9 Bis Bd Auguste Allonneau, 49000 Angers"
1,Désagréable !,"9 Bis Bd Auguste Allonneau, 49000 Angers",désagréable,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,"9 Bis Bd Auguste Allonneau, 49000 Angers"
1,Désagréable,"9 Bis Bd Auguste Allonneau, 49000 Angers",désagréable,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,"9 Bis Bd Auguste Allonneau, 49000 Angers"
1,"Aujourd’hui, il est écrit qu’il va s’ouvrir et ils sont fermés il n’y a pas de mise à jour pour Internet qu’ils ont.","9 Bis Bd Auguste Allonneau, 49000 Angers",aujourd’hui mise jour internet,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"9 Bis Bd Auguste Allonneau, 49000 Angers"
1,"Très mauvaise expérience avec Élisabeth, qui a tenu des propos limite raciste. Elle n’a pas voulu valider un simple document, et à clairement dis qu'elle ne voulais pas le faire. Personne incompétente et impolis. Ris au nez ouvertement. Je compte faire remonter ça plus haut. Ces graves d’employé de tel personne, qui juge des personnes à leur nom de famille !! J’ai toujours été bien guidé, aider et informer d’habitude de la part du personnel de cette agence, mais Elizabeth a vraiment changer mon point de vue vis à vis de l’agence.","43 Av. Nelson Mandela, 93290 Tremblay-en-France",mauvais expérience élisabeth propos limite raciste simple document clairement incompétent nez ouvertement faire haut grave nom famille bien habitude part personnel agence elizabeth vraiment point vue vis agence,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"43 Av. Nelson Mandela, 93290 Tremblay-en-France"
1,A fuir !!! Mon expérience avec mon conseiller une catastrophe je le rencontre pour la première fois il y a 2 ans souhaitant faire une formation ce dernier ne savait même pas comment accéder à ce type de formation merci google qui a pu l’orienter sans compter l’aide pour le cv qu’il a voulu faire lui même merci au correcteur automatique et résultat  un copier coller sur le net ne correspond en rien avec mon profil heureusement que je lui ai pas demandé de faire financer la formation il aurait été bien paumer finalement j’ai cherché par moi même j’ai refait mon cv seul  je me suis qualifié seul sans aucune aide de ce dernier qui ne connaît rien aujourd’hui je me réinscrit car pas le choix mon contrat était terminé depuis décembre je lui dit que j’accouche le lendemain mais que dans 2 semaine je suis prête à reprendre un emploi que j’ai déjà un mode de garde prévue pour mon enfant le mec a dû appeler sa responsable tout deux me dise que je n’ai pas le droit de reprendre le travail qu’il vont annuler mon inscription pôle emploi que je suis obligé de prendre mon congé maternité auprès de la sécu alors que je viens tout juste de finir mon contrat à plus de 8mois et demi de grossesse cela ne m’a pas empêché de bosser je ne comprends absolument pas limite j’ai eu l’impression qu’il préfère voir des personnes feignante ou déprimé qui ne veulent juste pas bosser pour eux ce sentir utile dans leur travail minable une honte !!!,"43 Av. Nelson Mandela, 93290 Tremblay-en-France",expérience conseiller catastrophe rencontre fois formation dernier type formation google aid luire correcteur automatique résultat copier net rien profil heureusement luire faire formation bien finalement aucun aide dernier rien choix contrat décembre luire accouche lendemain semaine prêt emploi mode garde enfant mec responsable droit travail inscription pôle obliger congé maternité auprès sécu contrat 8moi demi grossesse celer absolument limite feignant déprimé utile travail minable honte,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"43 Av. Nelson Mandela, 93290 Tremblay-en-France"
1,TATIANA LA CONSEILLÈRE INDEMNITÉ LA PLUS NULLE CEST BIEN CELLE-LÀ ! COMPLÈTEMENT À LA RAMASSE ! IL FAUT SÉRIEUSEMENT LA REMPLACER PAR QQ1 QUI A LES COMPÉTENCES REQUISES POUR CE POSTE ! SA COLLÈGUE AVEC QUI J’AI PARLÉ AU TÉLÉPHONE ENCORE PIRE !  ARRÊTEZ DE SIGNALER MON COMMENTAIRE ! ÇA CHANGERA RIEN À VOTRE MOYENNE ! VOUS ÊTES LA PIRE DES AGENCES ! ET LES MENACES TÉLÉPHONIQUES ÇA MARCHENT PAS NON PLUS !,"43 Av. Nelson Mandela, 93290 Tremblay-en-France",tatiana conseiller bien -là complètement ramasse sérieusement remplacer qq1 compétence poste collègue téléphone pire commentaire rien moyenne pire agence menace téléphonique non,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"43 Av. Nelson Mandela, 93290 Tremblay-en-France"
4,C'est une bonne idée d'intégrer cette structure pôle emploi dans le quartier.,"43 Av. Nelson Mandela, 93290 Tremblay-en-France",bon idée structure pôle quartier,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"43 Av. Nelson Mandela, 93290 Tremblay-en-France"
1,"Il y'a quelques mois j'etais contente de mon agence sur Tremblay, carJ'avais une conseillère compétente, mais malheureusement ma conseillère a été remplacée et là désolée le chamboulement Total,  une vraie catastrophe, de grosses erreurs sont faites (le poste recherché est l'administration et reconnue RQTH c'est à dire handicapé et ont me programme des ateliers dans la sécurité sans cesse chercher l'erreur) et quand j'essaye d'expliquer les problème qui réitère souvent avec la même conseillère, la responsable en ligne soit disant une responsable, n'écoute pas, un discours de sourds. J'aurais aimé mettre un zéro. Chacun est libre de donner son avis qu'il soit négative où positive, et je ne vois pas en quoi le poste de conseiller est difficile comme indiqué sur l'un des avis🧐. Il faudrait peut-être commencer à apprendre quel est le rôles d'un conseiller. Merci de relire les souhaits et leur domaine d'activité demandés par les candidats lors de leur  inscription à votre agence.","43 Av. Nelson Mandela, 93290 Tremblay-en-France",mois content agence tremblay carj' avai conseiller compétent malheureusement conseiller chamboulement total vraie catastrophe gros erreur poste rechercher administration handicapé atelier sécurité cesse erreur problème conseiller responsable ligne responsable écout discours sourd aimé zéro libre avis négatif positif poste conseiller difficile avis peut-être rôle conseiller souhait domaine activité candidat inscription agence,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"43 Av. Nelson Mandela, 93290 Tremblay-en-France"
1,"Si je pouvais donner 0 je l’aurais fais . Je ne sais pas où et comment vous êtes formés . Vous êtes des personnes antipathiques, hautains , malveillants, aucun professionnalisme . Je comprends pourquoi certains usagers déferlent leur haines sur vous . Vous nous considérez comme des bons à rien . On m’a changé de conseiller je n’étais même pas au courant la moindre des choses c’est de prévenir . Un conseil passez votre chemin , n’attendez aucune aide d'eux… on est mieux servi que par sois même .  Ce ne sont pas des conseillers mais plus tôt des déconseillers.","43 Av. Nelson Mandela, 93290 Tremblay-en-France",aurai fai antipathique hautain malveillant aucun professionnalisme usager déferlent haine bon rien conseiller courant moindre chose conseil chemin aucun aide mieux conseiller tôt déconseiller,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"43 Av. Nelson Mandela, 93290 Tremblay-en-France"
5,"Je ne sais pas pour d'autres, mais moi je n'ai eu que de bonnes expériences à chaque fois que j'y suis passé... Ils et elles sont accueillants et très disponibles et je n'ai eu absolument aucun problème. Pour ceux qui ont laissé un avis négatif, n'oubliez pas qu'ils sont toute la journée sous pression pour accueillir des gens mal dans leur peau et souvent en souffrance sociale... Ce n'est pas un job facile, il faut donc faire preuve d'un peu de compréhension et d'honnêteté intellectuelle. Les insulter comme je l'ai déjà vu, ne fera qu'envenimer les choses... Mention spéciale au grand vigile. Un homme extrêmement gentil et très disponible.","43 Av. Nelson Mandela, 93290 Tremblay-en-France",bon expérience fois ... accueillant disponible absolument aucun problème avis négatif journée sou pression mal peau souffrance social ... job facile preuve compréhension honnêteté intellectuel chose ... mention spécial grand vigile homme extrêmement gentil disponible,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"43 Av. Nelson Mandela, 93290 Tremblay-en-France"
5,"Très  bien,  c'est  la  première  fois  que  je Venais,  les  gens  sont  très  Accueillants.","43 Av. Nelson Mandela, 93290 Tremblay-en-France",bien fois accueillant,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"43 Av. Nelson Mandela, 93290 Tremblay-en-France"
5,Règles sanitaires (Covid19):  Réception du public de 9H00 à 13H15 du lundi au jeudi et de 9h00 à midi sans rendez-vous. Les personnes ayant rendez-vous sont reçues du lundi au jeudi de 9h00 à 17h00 et de 9h00 à midi le vendredi.  Un point sanitaire vous attends juste après l'entrée avec désinfection des mains. Du produit de désinfection est à disposition pour nettoyer les équipements informatiques. Le port du masque est obligatoire dans l'agence.  Les bureaux des conseillers sont munis de plaques de plexiglass. Chaque conseiller porte son masque en agence.  Certains conseillers sont en télétravail.,"43 Av. Nelson Mandela, 93290 Tremblay-en-France",règle sanitaire covid19 réception public 9h00 13h15 lundi jeudi 9h00 rendez-vous rendez-vous lundi jeudi 9h00 17h00 9h00 vendredi point sanitaire attend entrée désinfection main produit désinfection disposition équipement informatique port masque agence bureau conseiller munir plaque plexiglas conseiller masque agence conseiller télétravail,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"43 Av. Nelson Mandela, 93290 Tremblay-en-France"
1,"Conseillers arrogants et de mauvaise foi,manière de s’exprimer face aux usagers en recherche d’un emploi irrespectueuse. Passez votre chemin:ils ne vous aideront en rien et encore moins à retrouver un emploi.Avisez le ministère du travail de leur comportement honteux et à vomir.","43 Av. Nelson Mandela, 93290 Tremblay-en-France",conseiller arrogant mauvais foi manière face usager recherche emploi irrespectueux passez chemin rien ministère travail comportement honteux vomir,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"43 Av. Nelson Mandela, 93290 Tremblay-en-France"
5,"Très bonne expérience avec ma conseillère, la psychologue et la prestataire de cette agence Pole Emploi de Tremblay , des relations de confiance et une aide très précieuse dans mon parcours.","43 Av. Nelson Mandela, 93290 Tremblay-en-France",bon expérience conseiller psychologue prestataire agence pol tremblay relation confiance aide précieux parcours,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"43 Av. Nelson Mandela, 93290 Tremblay-en-France"
1,C'est quoi ça ??? Aucun sourir rien !!!! Les gens sont grave autain y se prennent pour se qu'il ne sont pas !! L'accueil zéro conseillée zéros ! Y s'en foute complètement de nous suivre en plus d'être froid et autain ! Si j'aurais pu mettre 0 étoile je l'aurais fait ! A ÉVITEZ .,"43 Av. Nelson Mandela, 93290 Tremblay-en-France",aucun rien grave autain accueil zéro foute complètement froid autain étoile aurai,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"43 Av. Nelson Mandela, 93290 Tremblay-en-France"
1,Ils ne m'ont jamais aidé en rien même plutôt enterrée demotivee.A part y aller pour imprimer mes dossiers ou autres recherche par moi même.Ils ne servent à rien j'avais demandé une formation (ils me l'ont refusé ) Dommage pour eux j'ai déménagé  changer de Pôle Emploi ils me l'ont payer ah a- h ah 😂😂😂 ZEROOooooooooo NUL …,"43 Av. Nelson Mandela, 93290 Tremblay-en-France",jamais rien enterré demotivee.a part dossier recherche même.il rien avai formation dommage pôle emploi heure zerooooooooooo,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"43 Av. Nelson Mandela, 93290 Tremblay-en-France"
